
TABLE,VEDA_TBL_CP_ZONE_202608230854.csv
"FAB_NAME","PART6","LOTID","TEST_TYPE","WAFERNO","Y_COORD","STR_3C","STR_4C","STR_8P","STR_9S","STR_5W","STR_9W","TIMESTAMP","STR_5S"
FAB12,TMUW83,P9XP47.00,CP3,3,32,"0303030303030303030202020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202020203030303030303030303","0404040404040403030303030303030202020202020202020201010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010202020202020202020203030303030303030404040404040404","0707070707070707070707070707070707070707070707070707070707070707070707070707070707070707080808080101010101020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202","0303030303030303030808080808080808080808080101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010109090909090909090909090905050505050505050505","0000000000000000000003030303030303030303030303030303030303030303000101010101010101010101010101010101010101010101010101010101010100050505050505050505050505050505050505050505050000000000000000000000","0303030303030303030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050505050505050505",2026-05-08 16:11:32.000,"0303030303030303030303030303030303030303030101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010105050505050505050505050505050505050505050505"
FAB12,TMUW83,P9XP47.00,CP3,3,31,"03030303030303030302020202020202020202020201010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101020202020202020202020202030303030303030303  ","04040404040404030303030303030302020202020202020202010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202030303030303030304040404040404  ","07070707070707070707070707070707070707070707070707070707070707070707070707070707070708080808080801010101010101020202020202020202020202020202020202020202020202020202020202020202020202020202020202  ","03030303030303030308080808080808080808080801010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101090909090909090909090909050505050505050505  ","00000000000000000000000303030303030303030303030303030303030303030000010101010101010101010101010101010101010101010101010101010100000505050505050505050505050505050505050505050000000000000000000000  ","03030303030303030303030303030303030303030303030303030303030301010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050505050505050505  ",2026-05-08 16:11:32.000,"03030303030303030303030303030303030303030301010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505  "
FAB12,TMUW83,P9XP47.00,CP3,3,30,"03030303030303030303020202020202020202020202010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202020203030303030303030303  ","04040404040404030303030303030302020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010202020202020202020202030303030303030304040404040404  ","07070707070707070707070707070707070707070707070707070707070707070707070707070707070808080808080801010101010101010202020202020202020202020202020202020202020202020202020202020202020202020202020202  ","03030303030303030303080808080808080808080808010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010109090909090909090909090905050505050505050505  ","00000000000000000000000003030303030303030303030303030303030303030000010101010101010101010101010101010101010101010101010101010100000505050505050505050505050505050505050505000000000000000000000000  ","03030303030303030303030303030303030303030303030303030303030301010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050505050505050505  ",2026-05-08 16:11:32.000,"03030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010105050505050505050505050505050505050505050505  "
FAB12,TMUW83,P9XP47.00,CP3,3,37,"0303030303030303030202020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202020203030303030303030303","0404040404040403030303030303020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202030303030303030404040404040404","0606060606060606060606060606060606060606060606060606060606060606060606060606060606060606060605050504040303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030303","0303030303030303030707070707070707070707070101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010106060606060606060606060605050505050505050505","0000000000000000000003030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050000000000000000000000","0303030303030303030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050505050505050505",2026-05-08 16:11:32.000,"0303030303030303030303030303030303030303030101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010105050505050505050505050505050505050505050505"
FAB12,TMUW83,P9XP47.00,CP3,3,36,"0303030303030303030202020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202020203030303030303030303","0404040404040403030303030303020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202030303030303030404040404040404","0606060606060606060606060606060606060606060606060606060606060606060606060606060606060606060606060503030303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030303","0303030303030303030707070707070707070707070101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010106060606060606060606060605050505050505050505","0000000000000000000003030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050000000000000000000000","0303030303030303030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050505050505050505",2026-05-08 16:11:32.000,"0303030303030303030303030303030303030303030101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010105050505050505050505050505050505050505050505"
FAB12,TMUW83,P9XP47.00,CP3,3,35,"0303030303030303030202020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202020203030303030303030303","0404040404040403030303030303020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202030303030303030404040404040404","0707070707070707070707070707070707070707070707070707070707070707070707070707070707070707070707070102020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202","0303030303030303030808080808080808080808080101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010109090909090909090909090905050505050505050505","0000000000000000000003030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050000000000000000000000","0303030303030303030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050505050505050505",2026-05-08 16:11:32.000,"0303030303030303030303030303030303030303030101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010105050505050505050505050505050505050505050505"
FAB12,TMUW83,P9XP47.00,CP3,3,34,"0303030303030303030202020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202020203030303030303030303","0404040404040403030303030303020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202030303030303030404040404040404","0707070707070707070707070707070707070707070707070707070707070707070707070707070707070707070708080101010202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202","0303030303030303030808080808080808080808080101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010109090909090909090909090905050505050505050505","0000000000000000000003030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050000000000000000000000","0303030303030303030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050505050505050505",2026-05-08 16:11:32.000,"0303030303030303030303030303030303030303030101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010105050505050505050505050505050505050505050505"
FAB12,TMUW83,P9XP47.00,CP3,3,41,"  030303030303030303020202020202020202020202010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202020203030303030303030303  ","  040404040404030303030303030302020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010202020202020202020202030303030303030304040404040404  ","  060606060606060606060606060606060606060606060606060606060606060606060606060606060505050505050505040404040404040303030303030303030303030303030303030303030303030303030303030303030303030303030303  ","  030303030303030303070707070707070707070707010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010106060606060606060606060605050505050505050505  ","  000000000000000000000003030303030303030303030303030303030303030000010101010101010101010101010101010101010101010101010101010100000505050505050505050505050505050505050505000000000000000000000000  ","  030303030303030303030303030303030303030303030303030303030301010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050505050505050505  ",2026-05-08 16:11:32.000,"  030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010105050505050505050505050505050505050505050505  "
FAB12,TMUW83,P9XP47.00,CP3,3,40,"  030303030303030302020202020202020202020201010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101020202020202020202020202030303030303030303  ","  040404040404030303030303030302020202020202020202010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202030303030303030304040404040404  ","  060606060606060606060606060606060606060606060606060606060606060606060606060606060605050505050505040404040404030303030303030303030303030303030303030303030303030303030303030303030303030303030303  ","  030303030303030307070707070707070707070701010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101060606060606060606060606050505050505050505  ","  000000000000000000000303030303030303030303030303030303030303030000010101010101010101010101010101010101010101010101010101010100000505050505050505050505050505050505050505050000000000000000000000  ","  030303030303030303030303030303030303030303030303030303030301010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050505050505050505  ",2026-05-08 16:11:32.000,"  030303030303030303030303030303030303030301010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505  "
FAB12,TMUW83,P9XP47.00,CP3,3,23,"      0303030303030303030302020202020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202020202020303030303030303030303      ","      0404040404040403030303030303030302020202020202020202020202010101010101010101010101010101010101010101010101010101010101010101020202020202020202020202020303030303030303030404040404040404      ","      0707070707070707070707070707070707070707070707070707070708080808080808080808080808080808080101010101010101010101010101010101010202020202020202020202020202020202020202020202020202020202      ","      0303030303030303030308080808080808080808080808080101010101010101010101010101010101010101010101010101010101010101010101010101010101010109090909090909090909090909090505050505050505050505      ","      0000000000000000000000000000000000000000000000000000000000000000000000000000040404040404040404040404040404000000000000000000000000000000000000000000000000000000000000000000000000000000      ","      0303030303030303030303030303030808080808080808080808080808080808080808080801010101010101010101010101010101010909090909090909090909090909090909090909090905050505050505050505050505050505      ",2026-05-08 16:11:32.000,"      0303030303030303030303030303030303030303030303030101010101010101010101010101010101010101010101010101010101010101010101010101010101010105050505050505050505050505050505050505050505050505      "
FAB12,TMUW83,P9XP47.00,CP3,3,22,"      03030303030303030303030202020202020202020202020202010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202020202020303030303030303030303        ","      04040404040404040303030303030303030202020202020202020202020202010101010101010101010101010101010101010101010101010101010102020202020202020202020202020303030303030303030404040404040404        ","      07070707070707070707070707070707070707070707070707070808080808080808080808080808080808080801010101010101010101010101010101010101010202020202020202020202020202020202020202020202020202        ","      03030303030303030303030808080808080808080808080808010101010101010101010101010101010101010101010101010101010101010101010101010101010109090909090909090909090909090505050505050505050505        ","      00000000000000000000000000000000000000000000000000000000000000000000000004040404040404040404040404040404040404000000000000000000000000000000000000000000000000000000000000000000000000        ","      03030303030303030303030303080808080808080808080808080808080808080808080808080808040101010101010101010409090909090909090909090909090909090909090909090909090905050505050505050505050505        ",2026-05-08 16:11:32.000,"      03030303030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101010101010101010105050505050505050505050505050505050505050505050505        "
FAB12,TMUW83,P9XP47.00,CP3,3,21,"        030303030303030303030302020202020202020202020202020201010101010101010101010101010101010101010101010101010101010101010101010101020202020202020202020202020202030303030303030303030303        ","        040404040404040403030303030303030302020202020202020202020202020201010101010101010101010101010101010101010101010101020202020202020202020202020202030303030303030303040404040404040404        ","        070707070707070707070707070707070707070707070707080808080808080808080808080808080808080801010101010101010101010101010101010101010102020202020202020202020202020202020202020202020202        ","        030303030303030303030308080808080808080808080808080801010101010101010101010101010101010101010101010101010101010101010101010101090909090909090909090909090909050505050505050505050505        ","        000000000000000000000000000000000000000000000000000000000000000000040404040404040404040404040404040404040404040400000000000000000000000000000000000000000000000000000000000000000000        ","        030303030303030303080808080808080808080808080808080808080808080808080808080804040404040404040404040404090909090909090909090909090909090909090909090909090909090905050505050505050505        ",2026-05-08 16:11:32.000,"        030303030303030303030303030303030303030303030303040401010101010101010101010101010101010101010101010101010101010101010101010101040405050505050505050505050505050505050505050505050505        "
FAB12,TMUW83,P9XP47.00,CP3,3,20,"          03030303030303030303030202020202020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101020202020202020202020202020202030303030303030303030303          ","          04040404040404040303030303030303030202020202020202020202020202020202010101010101010101010101010101010101010202020202020202020202020202020202030303030303030303040404040404040404          ","          07070707070707070707070707070707070707070708080808080808080808080808080808080808080808010101010101010101010101010101010101010101010102020202020202020202020202020202020202020202          ","          03030303030303030303030808080808080808080808080808080101010101010101010101010101010101010101010101010101010101010101010101090909090909090909090909090909050505050505050505050505          ","          00000000000000000000000000000000000000000000000000000000000000040404040404040404040404040404040404040404040404040000000000000000000000000000000000000000000000000000000000000000          ","          03030303030308080808080808080808080808080808080808080808080808080808080808040404040404040404040404040909090909090909090909090909090909090909090909090909090909090905050505050505          ",2026-05-08 16:11:32.000,"          03030303030303030303030303030303030303030304040404040101010101010101010101010101010101010101010101010101010101010101010101040404040405050505050505050505050505050505050505050505          "
FAB12,TMUW83,P9XP47.00,CP3,3,19,"          030303030303030303030303020202020202020202020202020202020101010101010101010101010101010101010101010101010101010101010102020202020202020202020202020202030303030303030303030303            ","          040404040404040404030303030303030303030202020202020202020202020202020202020201010101010101010101010202020202020202020202020202020202020203030303030303030303040404040404040404            ","          070707070707070707070707070707070707070708080808080808080808080808080808080808080808080101010101010101010101010101010101010101010101010202020202020202020202020202020202020202            ","          030303030303030303030303080808080808080808080808080808080101010101010101010101010101010101010101010101010101010101010109090909090909090909090909090909050505050505050505050505            ","          000000000000000000000000000000000000000000000000000000000000040404040404040404040404040404040404040404040404040404000000000000000000000000000000000000000000000000000000000000            ","          030303030808080808080808080808080808080808080808080808080808080808080808080404040404040404040404040409090909090909090909090909090909090909090909090909090909090909090905050505            ",2026-05-08 16:11:32.000,"          030303030303030303030303030303030303030304040404040404040101010101010101010101010101010101010101010101010101010101010104040404040404040505050505050505050505050505050505050505            "
FAB12,TMUW83,P9XP47.00,CP3,3,18,"            0303030303030303030303030202020202020202020202020202020202020101010101010101010101010101010101010101010101010102020202020202020202020202020202020203030303030303030303030303            ","            0404040404040404040303030303030303030302020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020303030303030303030304040404040404040404            ","            0707070707070707070707070707070707070808080808080808080808080808080808080808080808080101010101010101010101010101010101010101010101010102020202020202020202020202020202020202            ","            0303030303030303030303030808080808080808080808080808080808080101010101010101010101010101010101010101010101010109090909090909090909090909090909090905050505050505050505050505            ","            0000000000000000000000000000000000000000000000000000000004040404040404040404040404040404040404040404040404040404040000000000000000000000000000000000000000000000000000000000            ","            0808080808080808080808080808080808080808080808080808080808080808080808040404040404040404040404040404090909090909090909090909090909090909090909090909090909090909090909090905            ",2026-05-08 16:11:32.000,"            0303030303030303030303030303030303030404040404040404040404040101010101010101010101010101010101010101010101010104040404040404040404040405050505050505050505050505050505050505            "
FAB12,TMUW83,P9XP47.00,CP3,3,17,"              030303030303030303030303020202020202020202020202020202020202020201010101010101010101010101010101010101020202020202020202020202020202020202020203030303030303030303    03              ","              040404040404040404030303030303030303030302020202020202020202020202020202020202020202020202020202020202020202020202020202020202030303030303030303030304040404040404    04              ","              070707070707070707070707070707080808080808080808080808080808080808080808080808080801010101010101010101010101010101010101010101010101010102020202020202020202020202    02              ","              030303030303030303030303080808080808080808080808080808080808080801010101010101010101010101010101010101090909090909090909090909090909090909090905050505050505050505    05              ","              000000000000000000000000000000000000000000000000000004040404040404040404040404040404040404040404040404040404040404000000000000000000000000000000000000000000000000    00              ","              080808080808080808080808080808080808080808080808080808080808080808080404040404040404040404040404040909090909090909090909090909090909090909090909090909090909090909    09              ",2026-05-08 16:11:32.000,"              030303030303030303030303030303040404040404040404040404040404040401010101010101010101010101010101010101040404040404040404040404040404040405050505050505050505050505    05              "
FAB12,TMUW83,P9XP47.00,CP3,3,16,"                030303030303030303030303020202020202020202020202020202020202020202020202020101010101010102020202020202020202020202020202020202020202020202030303030303030303                        ","                040404040404040404030303030303030303030302020202020202020202020202020202020202020202020202020202020202020202020202020202020303030303030303030303040404040404                        ","                070707070707070707070707070808080808080808080808080808080808080808080808080808080101010101010101010101010101010101010101010101010101010102020202020202020202                        ","                030303030303030303030303080808080808080808080808080808080808080808080808080101010101010109090909090909090909090909090909090909090909090909050505050505050505                        ","                000000000000000000000000000000000000000000000000000404040404040404040404040404040404040404040404040404040404040400000000000000000000000000000000000000000000                        ","                080808080808080808080808080808080808080808080808080808080808080804040404040404040404040404040404040909090909090909090909090909090909090909090909090909090909                        ",2026-05-08 16:11:32.000,"                030303030303030303030303030404040404040404040404040404040404040404040404040101010101010104040404040404040404040404040404040404040404040405050505050505050505                        "
FAB12,TMUW83,P9XP47.00,CP3,3,15,"                  0303030303030303030303030302020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020303030303030303030303                        ","                  0404040404040404040303030303030303030303030302020202020202020202020202020202020202020202020202020202020202020202020303030303030303030303030304040404040404                        ","                  0707070707070707070708080808080808080808080808080808080808080808080808080808080101010101010101010101010101010101010101010101010101010101010202020202020202                        ","                  0303030303030303030304040408080808080808080808080808080808080808080808080808080909090909090909090909090909090909090909090909090909090404040505050505050505                        ","                  0000000000000000000000000000000000000000000000000404040404040404040404040404040404040404040404040404040404040400000000000000000000000000000000000000000000                        ","                  0808080808080808080808080808080808080808080808080808080808080804040404040404040404040404040404040909090909090909090909090909090909090909090909090909090909                        ",2026-05-08 16:11:32.000,"                  0303030303030303030304040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040505050505050505                        "
FAB12,TMUW83,P9XP47.00,CP3,3,14,"                    030303030303030303030303030202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020303030303030303030303                          ","                    040404040404040404040303030303030303030303030302020202020202020202020202020202020202020202020202020202020202030303030303030303030303030404040404040404                          ","                    070707070707070708080808080808080808080808080808080808080808080808080808080801010101010101010101010101010101010101010101010101010101010101020202020202                          ","                    030303030303030304040404040808080808080808080808080808080808080808080808080809090909090909090909090909090909090909090909090909090404040404050505050505                          ","                    000000000000000000000000000000000000000000000404040404040404040404040404040404040404040404040404040404040404040000000000000000000000000000000000000000                          ","                    080808080808080808080808080808080808080808080808080808080808040404040404040404040404040404040409090909090909090909090909090909090909090909090909090909                          ",2026-05-08 16:11:32.000,"                    030303030303030304040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404050505050505                          "
FAB12,TMUW83,P9XP47.00,CP3,3,29,"  030303030303030303020202020202020202020202010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202020203030303030303030303  ","  040404040404040303030303030302020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010202020202020202020202030303030303030404040404040404  ","  070707070707070707070707070707070707070707070707070707070707070707070707070708080808080808080801010101010101010101020202020202020202020202020202020202020202020202020202020202020202020202020202  ","  030303030303030303080808080808080808080808010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010109090909090909090909090905050505050505050505  ","  000000000000000000000000030303030303030303030303030303030303030000000101010101010101010101010101010101010101010101010101010000000505050505050505050505050505050505050500000000000000000000000000  ","  030303030303030303030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101010105050505050505050505050505050505050505050505050505050505050505  ",2026-05-08 16:11:32.000,"  030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010105050505050505050505050505050505050505050505  "
FAB12,TMUW83,P9XP47.00,CP3,3,28,"  030303030303030303020202020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010202020202020202020202020203030303030303030303  ","  040404040404040303030303030303020202020202020202020201010101010101010101010101010101010101010101010101010101010101010101010101010101010101020202020202020202020203030303030303030404040404040404  ","  070707070707070707070707070707070707070707070707070707070707070707070707070808080808080808080801010101010101010101010202020202020202020202020202020202020202020202020202020202020202020202020202  ","  030303030303030303080808080808080808080808080101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010909090909090909090909090905050505050505050505  ","  000000000000000000000000000303030303030303030303030303030303030000000001010101010101010101010101010101010101010101010101000000000505050505050505050505050505050505050000000000000000000000000000  ","  030303030303030303030303030303030303030303030303030303030308080101010101010101010101010101010101010101010101010101010101010101010909050505050505050505050505050505050505050505050505050505050505  ",2026-05-08 16:11:32.000,"  030303030303030303030303030303030303030303030101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010505050505050505050505050505050505050505050505  "
FAB12,TMUW83,P9XP47.00,CP3,3,27,"  0303030303030303030302020202020202020202020201010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202020203030303030303030303    ","  0404040404040403030303030303030202020202020202020202010101010101010101010101010101010101010101010101010101010101010101010101010101010101010202020202020202020202030303030303030304040404040404    ","  0707070707070707070707070707070707070707070707070707070707070707070707080808080808080808080808010101010101010101010101010202020202020202020202020202020202020202020202020202020202020202020202    ","  0303030303030303030308080808080808080808080801010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010109090909090909090909090905050505050505050505    ","  0000000000000000000000000000030303030303030303030303030303030300000000000001010101010101010101010101010101010101010100000000000005050505050505050505050505050505050000000000000000000000000000    ","  0303030303030303030303030303030303030303030303030303030808080808010101010101010101010101010101010101010101010101010101010101010909090909050505050505050505050505050505050505050505050505050505    ",2026-05-08 16:11:32.000,"  0303030303030303030303030303030303030303030301010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010105050505050505050505050505050505050505050505    "
FAB12,TMUW83,P9XP47.00,CP3,3,26,"    03030303030303030302020202020202020202020202010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010202020202020202020202020203030303030303030303    ","    04040404040404030303030303030302020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101020202020202020202020203030303030303030404040404040404    ","    07070707070707070707070707070707070707070707070707070707070707070708080808080808080808080808010101010101010101010101010102020202020202020202020202020202020202020202020202020202020202020202    ","    03030303030303030308080808080808080808080808010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010909090909090909090909090905050505050505050505    ","    00000000000000000000000000000003030303030303030303030303030300000000000000000101010101010101010101010101010101000000000000000005050505050505050505050505050500000000000000000000000000000000    ","    03030303030303030303030303030303030303030303030308080808080808080101010101010101010101010101010101010101010101010101010101090909090909090905050505050505050505050505050505050505050505050505    ",2026-05-08 16:11:32.000,"    03030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010505050505050505050505050505050505050505050505    "
FAB12,TMUW83,P9XP47.00,CP3,3,25,"    03030303030303030303020202020202020202020202020101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101020202020202020202020202020303030303030303030303    ","    04040404040404030303030303030303020202020202020202020201010101010101010101010101010101010101010101010101010101010101010101010101010102020202020202020202020303030303030303030404040404040404    ","    07070707070707070707070707070707070707070707070707070707070707070808080808080808080808080808010101010101010101010101010101020202020202020202020202020202020202020202020202020202020202020202    ","    03030303030303030303080808080808080808080808080101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101090909090909090909090909090505050505050505050505    ","    00000000000000000000000000000000000003030303030303030303030300000000000000000000010101010101010101010101010000000000000000000005050505050505050505050500000000000000000000000000000000000000    ","    03030303030303030303030303030303030303030308080808080808080808080808010101010101010101010101010101010101010101010101010909090909090909090909090905050505050505050505050505050505050505050505    ",2026-05-08 16:11:32.000,"    03030303030303030303030303030303030303030303030101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050505    "
FAB12,TMUW83,P9XP47.00,CP3,3,24,"    030303030303030303030202020202020202020202020202010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101020202020202020202020202020203030303030303030303      ","    040404040404040403030303030303030202020202020202020202020201010101010101010101010101010101010101010101010101010101010101010101010202020202020202020202020203030303030303030404040404040404      ","    070707070707070707070707070707070707070707070707070707070707080808080808080808080808080808080101010101010101010101010101010101020202020202020202020202020202020202020202020202020202020202      ","    030303030303030303030808080808080808080808080808010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101090909090909090909090909090905050505050505050505      ","    000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004040404040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000      ","    030303030303030303030303030303030303030808080808080808080808080808080801010101010101010101010101010101010101010101010909090909090909090909090909090905050505050505050505050505050505050505      ",2026-05-08 16:11:32.000,"    030303030303030303030303030303030303030303030303010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101050505050505050505050505050505050505050505050505      "
FAB12,TMUW83,P9XP47.00,CP3,3,13,"                      0303030303030303030303030303020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020203030303030303030303030303                          ","                      0404040404040404040403030303030303030303030303030302020202020202020202020202020202020202020202020202030303030303030303030303030303040404040404040404                          ","                      0707070707080808080808080808080808080808080808080808080808080808080808080801010101010101010101010101010101010101010101010101010101010101010102020202                          ","                      0303030303040404040404040404080808080808080808080808080808080808080808080809090909090909090909090909090909090909090909090904040404040404040405050505                          ","                      0000000000000000000000000000000000000000000404040404040404040404040404040404040404040404040404040404040404040000000000000000000000000000000000000000                          ","                      0808080808080808080808080808080808080808080808080808080804040404040404040404040404040404040404090909090909090909090909090909090909090909090909090909                          ",2026-05-08 16:11:32.000,"                      0303030303040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040405050505                          "
FAB12,TMUW83,P9XP47.00,CP3,3,12,"                        0303030303030303030303030303030202020202020202020202020202020202020202020202020202020202020202020202020202020202020203030303030303030303030303030303                        ","                        0404040404040404040404030303030303030303030303030303030303020202020202020202020202020202030303030303030303030303030303030303040404040404040404040404                        ","                        0707070808080808080808080808080808080808080808080808080808080808080808080101010101010101010101010101010101010101010101010101010101010101010102020202                        ","                        0303030404040404040404040404040808080808080808080808080808080808080808080909090909090909090909090909090909090909090904040404040404040404040405050505                        ","                        0000000000000000000000000000000000000000040404040404040404040404040404040404040404040404040404040404040404000000000000000000000000000000000000000000                        ","                        0808080808080808080808080808080808080808080808080808080404040404040404040404040404040404040409090909090909090909090909090909090909090909090909090909                        ",2026-05-08 16:11:32.000,"                        0303030404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040405050505                        "
FAB12,TMUW83,P9XP47.00,CP3,3,9,"                                030303030303030303030303030303030303030303020202020202020202020202020202020202020202020203030303030303030303030303030303030303030303                                ","                                040404040404040404040404040403030303030303030303030303030303030303030303030303030303030303030303030303040404040404040404040404040404                                ","                                080808080808080808080808080808080808080808080808080808080808080801010101010101010101010101010101010101010101010101010101010101010101                                ","                                040404040404040404040404040404040404040404080808080808080808080809090909090909090909090904040404040404040404040404040404040404040404                                ","                                000000000000000000000000000000000004040404040404040404040404040404040404040404040404040404040404000000000000000000000000000000000000                                ","                                080808080808080808080808080808080808080808080404040404040404040404040404040404040404040909090909090909090909090909090909090909090909                                ",2026-05-08 16:11:32.000,"                                040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404040404                                "
